Repo,Submodule,LOC,Dependencies
juejin-wuyang__memberclub,C:\Users\tyin363\Documents\repos\juejin-wuyang__memberclub\memberclub.plugin.demomember,668,1552
juejin-wuyang__memberclub,C:\Users\tyin363\Documents\repos\juejin-wuyang__memberclub\memberclub.plugin.douyin_coupon_package,394,1552
juejin-wuyang__memberclub,C:\Users\tyin363\Documents\repos\juejin-wuyang__memberclub\memberclub.plugin.lesson,510,1552
juejin-wuyang__memberclub,C:\Users\tyin363\Documents\repos\juejin-wuyang__memberclub\memberclub.sdk,12397,1559
juejin-wuyang__memberclub,C:\Users\tyin363\Documents\repos\juejin-wuyang__memberclub\memberclub.starter,4108,1579
junit-team__junit4,C:\Users\tyin363\Documents\repos\junit-team__junit4,38680,5
jxlsteam__jxls,C:\Users\tyin363\Documents\repos\jxlsteam__jxls\jxls,8290,8
jxlsteam__jxls,C:\Users\tyin363\Documents\repos\jxlsteam__jxls\jxls-poi,8138,11
kagkarlsson__db-scheduler,C:\Users\tyin363\Documents\repos\kagkarlsson__db-scheduler\db-scheduler,17154,234
kagkarlsson__db-scheduler,C:\Users\tyin363\Documents\repos\kagkarlsson__db-scheduler\db-scheduler-boot-starter,1084,1268
kagkarlsson__db-scheduler,C:\Users\tyin363\Documents\repos\kagkarlsson__db-scheduler\examples\features,1569,104
kagkarlsson__db-scheduler,C:\Users\tyin363\Documents\repos\kagkarlsson__db-scheduler\examples\spring-boot-example,1065,1254
kagkarlsson__db-scheduler,C:\Users\tyin363\Documents\repos\kagkarlsson__db-scheduler\test\benchmark,91,6
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-commons\hello-data-base-model,172,1888
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-commons\hello-data-common,534,1886
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-commons\hello-data-metainfo-model,369,1891
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-commons\hello-data-nats-spring,873,1893
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-commons\hello-data-portal-common,862,1893
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-commons\hello-data-sidecar-common,2180,1891
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-portal\hello-data-portal-api,13571,1920
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-sidecars\hello-data-sidecar-airflow,2227,1895
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-sidecars\hello-data-sidecar-cloudbeaver,1407,1894
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-sidecars\hello-data-sidecar-dbt-docs,988,1893
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-sidecars\hello-data-sidecar-jupyterhub,464,1905
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-sidecars\hello-data-sidecar-portal,1007,1896
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-sidecars\hello-data-sidecar-sftpgo,38365,1899
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-sidecars\hello-data-sidecar-superset,2771,1895
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-subsystems\hello-data-cleanup-logs,1256,1892
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-subsystems\hello-data-cloudbeaver-gateway,1166,1897
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-subsystems\hello-data-dbt-docs,2471,1843
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-subsystems\hello-data-jupyterhub-gateway,1067,1898
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-subsystems\hello-data-monitoring\hello-data-monitoring-sba,106,9
kanton-bern__hellodata-be,C:\Users\tyin363\Documents\repos\kanton-bern__hellodata-be\hello-data-subsystems\hello-data-monitoring\hello-data-monitoring-storage,778,1897
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\examples\consumer-driven-contracts\payment-consumer,116,5
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\examples\consumer-driven-contracts\payment-producer,203,5
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\karate-core,45185,19
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\karate-demo,3787,1141
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\karate-gatling,349,4
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\karate-junit5,238,3
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\karate-playwright,1860,5
karatelabs__karate,C:\Users\tyin363\Documents\repos\karatelabs__karate\karate-robot,5634,7
keycloak__keycloak-quickstarts,C:\Users\tyin363\Documents\repos\keycloak__keycloak-quickstarts\misc\keycloak-quickstarts-test-helper,1114,11
keycloak__keycloak-quickstarts,C:\Users\tyin363\Documents\repos\keycloak__keycloak-quickstarts\spring\rest-authz-resource-server,232,1524
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-codec-parent\jforgame-codec-api,21,1129
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-codec-parent\jforgame-codec-protobuf,79,1132
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-codec-parent\jforgame-codec-struct,558,1130
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-commons,2646,1130
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-demo,7049,1158
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-hotswap\jforgame-doctor,228,1131
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-hotswap\jforgame-hotswap-agent,63,1129
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-orm,2485,1133
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-runtime,1100,1131
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-socket-parent\jforgame-socket-api,1338,1131
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-socket-parent\jforgame-socket-mina,540,1131
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-socket-parent\jforgame-socket-netty,1306,1131
kingston-csj__jforgame,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-spring-boot-starter-data,1621,1135
kishanrajput23__Java-Projects-Collections,C:\Users\tyin363\Documents\repos\kishanrajput23__Java-Projects-Collections,58093,3
kishanrajput23__Java-Projects-Collections,C:\Users\tyin363\Documents\repos\kishanrajput23__Java-Projects-Collections\BlogBackend-main\blog-api-com,894,1153
kishanrajput23__Java-Projects-Collections,C:\Users\tyin363\Documents\repos\kishanrajput23__Java-Projects-Collections\Brick-Breaker-Game,240,0
kishanrajput23__Java-Projects-Collections,C:\Users\tyin363\Documents\repos\kishanrajput23__Java-Projects-Collections\Calculator-project,604,1
kishanrajput23__Java-Projects-Collections,C:\Users\tyin363\Documents\repos\kishanrajput23__Java-Projects-Collections\Department-Wise Salary Calculation,68,1
kishanrajput23__Java-Projects-Collections,C:\Users\tyin363\Documents\repos\kishanrajput23__Java-Projects-Collections\Guess the number,114,1
kishanrajput23__Java-Projects-Collections,C:\Users\tyin363\Documents\repos\kishanrajput23__Java-Projects-Collections\Guess The Number Game,112,1
Kong__unirest-java,C:\Users\tyin363\Documents\repos\Kong__unirest-java\unirest,15604,10
Kong__unirest-java,C:\Users\tyin363\Documents\repos\Kong__unirest-java\unirest-modules-gson,2403,12
Kong__unirest-java,C:\Users\tyin363\Documents\repos\Kong__unirest-java\unirest-modules-jackson,2300,13
Kong__unirest-java,C:\Users\tyin363\Documents\repos\Kong__unirest-java\unirest-modules-mocks,3771,12
kruize__autotune,C:\Users\tyin363\Documents\repos\kruize__autotune,45216,29
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\client-java-contrib\admissionreview,2006,45
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\client-java-contrib\cert-manager,26365,42
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\client-java-contrib\prometheus-operator,32491,42
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\examples\examples-release-17,2443,15
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\examples\examples-release-18,2575,15
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\examples\examples-release-19,2581,16
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\examples\examples-release-20,2548,16
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\examples\examples-release-latest,2552,57
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\extended,10662,54
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\fluent,166322,44
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\fluent-gen,20,51
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\kubernetes,401859,54
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\proto,1089030,42
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\spring,2768,54
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\spring-aot,98,47
kubernetes-client__java,C:\Users\tyin363\Documents\repos\kubernetes-client__java\util,21917,64
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\common,4865,127
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\bean-validation\hibernate-validator,283,127
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\cdi\weld,551,126
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\el\uel,42,121
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\javamail\ri,121,121
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jax-rs\jersey,547,132
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jax-ws\cxf,971,127
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jax-ws\metro,42,123
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jpa\common,1971,123
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jpa\eclipselink,161,123
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jpa\hibernate,42,127
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jsf\mojarra,46,123
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\json-b\yasson,24,122
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\json-p\jsonp,227,122
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jsp\jetty,203,122
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jta\common,733,125
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\jta\narayana,120,123
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\components\websocket\jetty,42,124
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\core,1437,122
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\servlet\jetty,529,131
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\tools\loader,952,119
kumuluz__kumuluzee,C:\Users\tyin363\Documents\repos\kumuluz__kumuluzee\tools\maven-plugin,955,125
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-api\pmhub-api-system,269,1604
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-api\pmhub-api-workflow,159,1604
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-auth,336,1610
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-base\pmhub-base-core,14805,1639
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-base\pmhub-base-datasource,286,1605
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-base\pmhub-base-notice,3855,1613
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-base\pmhub-base-security,2712,1605
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-base\pmhub-base-swagger,461,1606
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-admin,4804,1152
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-common,13827,1164
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-framework,3548,1144
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-generator,2409,1141
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-oa,3676,1145
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-project,6305,1139
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-quartz,1509,1138
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-system,6391,1137
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-boot\pmhub-workflow,9821,1140
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-gateway,1143,1618
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-modules\pmhub-gen,2522,1616
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-modules\pmhub-job,1533,1613
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-modules\pmhub-project,7760,1614
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-modules\pmhub-system,8163,1612
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-modules\pmhub-workflow,10591,1614
laigeoffer__pmhub,C:\Users\tyin363\Documents\repos\laigeoffer__pmhub\pmhub-monitor,111,1609
laowenruo__Spring-Blog,C:\Users\tyin363\Documents\repos\laowenruo__Spring-Blog,3720,1120
leonchen83__redis-rdb-cli,C:\Users\tyin363\Documents\repos\leonchen83__redis-rdb-cli,18820,11
leonchen83__redis-replicator,C:\Users\tyin363\Documents\repos\leonchen83__redis-replicator,39951,6
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-activerecord,1655,1906
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-caffeine,288,1904
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-captcha,1308,1904
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-core,20698,1907
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-holidays,377,1902
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-http,3242,1902
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-ip2region,1195,1902
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-jetcache,422,1904
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-jobs,208,1903
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-laytpl,656,1903
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-lite,1285,1906
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-logging,1310,1906
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-metrics,522,1906
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-mongo,421,1902
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-openapi,175,1901
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-prometheus,362,1903
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-qrcode,640,1900
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-redis,3981,1906
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-spider,528,1901
lets-mica__mica,C:\Users\tyin363\Documents\repos\lets-mica__mica\mica-xss,1214,1906
lhccong__fish-island-backend,C:\Users\tyin363\Documents\repos\lhccong__fish-island-backend,28419,1181
librespot-org__librespot-java,C:\Users\tyin363\Documents\repos\librespot-org__librespot-java\api,1689,8
librespot-org__librespot-java,C:\Users\tyin363\Documents\repos\librespot-org__librespot-java\dacp,100,4
librespot-org__librespot-java,C:\Users\tyin363\Documents\repos\librespot-org__librespot-java\decoder-api,133,4
librespot-org__librespot-java,C:\Users\tyin363\Documents\repos\librespot-org__librespot-java\lib,190663,11
librespot-org__librespot-java,C:\Users\tyin363\Documents\repos\librespot-org__librespot-java\player,6664,12
librespot-org__librespot-java,C:\Users\tyin363\Documents\repos\librespot-org__librespot-java\sink,196,4
librespot-org__librespot-java,C:\Users\tyin363\Documents\repos\librespot-org__librespot-java\sink-api,132,2
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\admin,154,1047
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\buyer-api,3767,1045
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\common-api,570,1044
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\consumer,4841,1045
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\framework,84240,1101
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\im-api,592,1045
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\manager-api,6521,1044
lilishop__lilishop,C:\Users\tyin363\Documents\repos\lilishop__lilishop\seller-api,3611,1044
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\example\quick-start,819,9
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\example\spring-boot,719,1155
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\example\spring-boot-3,353,1243
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\example\spring-boot-with-lombok,12420,1157
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\mapstruct-plus,1513,11
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\mapstruct-plus-object-convert,59,10
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\mapstruct-plus-processor,6368,13
linpeilie__mapstruct-plus,C:\Users\tyin363\Documents\repos\linpeilie__mapstruct-plus\mapstruct-plus-spring-boot-starter,113,1191
linyimin0812__spring-startup-analyzer,C:\Users\tyin363\Documents\repos\linyimin0812__spring-startup-analyzer\spring-async-bean-core,614,20
linyimin0812__spring-startup-analyzer,C:\Users\tyin363\Documents\repos\linyimin0812__spring-startup-analyzer\spring-async-bean-starter,39,17
linyimin0812__spring-startup-analyzer,C:\Users\tyin363\Documents\repos\linyimin0812__spring-startup-analyzer\spring-profiler-agent,130,12
