project,submodule,total_unique_dependencies,omitted_conflict_count,omitted_conflict_percentage,version_managed_count,version_managed_percentage
SPARQL-Anything__sparql.anything,sparql-anything-parser,7,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-rdf,6,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-slides,20,1,5.0,2,10.0
SPARQL-Anything__sparql.anything,sparql-anything-spreadsheet,22,1,4.55,2,9.09
SPARQL-Anything__sparql.anything,sparql-anything-testutils,6,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-text,6,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-xml,8,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-yaml,8,0,0.0,0,0.0
SpigotMC__BungeeCord,api,52,0,0.0,0,0.0
SpigotMC__BungeeCord,bootstrap,19,0,0.0,0,0.0
SpigotMC__BungeeCord,chat,19,1,5.26,0,0.0
SpigotMC__BungeeCord,config,20,1,5.0,0,0.0
SpigotMC__BungeeCord,dialog,19,0,0.0,0,0.0
SpigotMC__BungeeCord,event,18,0,0.0,0,0.0
SpigotMC__BungeeCord,log,20,0,0.0,0,0.0
SpigotMC__BungeeCord,cmd-alert,19,0,0.0,0,0.0
SpigotMC__BungeeCord,cmd-find,19,0,0.0,0,0.0
SpigotMC__BungeeCord,cmd-kick,19,0,0.0,0,0.0
SpigotMC__BungeeCord,cmd-list,19,0,0.0,0,0.0
SpigotMC__BungeeCord,cmd-send,19,0,0.0,0,0.0
SpigotMC__BungeeCord,cmd-server,19,0,0.0,0,0.0
SpigotMC__BungeeCord,reconnect-yaml,19,0,0.0,0,0.0
SpigotMC__BungeeCord,native,22,0,0.0,0,0.0
SpigotMC__BungeeCord,nbt,18,0,0.0,0,0.0
SpigotMC__BungeeCord,protocol,31,0,0.0,0,0.0
SpigotMC__BungeeCord,proxy,64,0,0.0,0,0.0
SpigotMC__BungeeCord,query,23,0,0.0,0,0.0
SpigotMC__BungeeCord,serializer,21,1,4.76,0,0.0
SpigotMC__BungeeCord,slf4j,19,0,0.0,0,0.0
SpinyOwl__legui,SpinyOwl__legui,0,0,0,0,0
spotbugs__sonar-findbugs,spotbugs__sonar-findbugs,85,12,14.12,0,0.0
spotbugs__sonar-findbugs,findbugs,0,0,0,0,0
spotbugs__sonar-findbugs,multi-module-app,3,0,0.0,0,0.0
spotbugs__sonar-findbugs,multi-module-core,10,0,0.0,0,0.0
spotbugs__sonar-findbugs,multi-module-fx,4,0,0.0,0,0.0
spotbugs__sonar-findbugs,multi-module-groovy,43,0,0.0,0,0.0
spotbugs__sonar-findbugs,multi-module-kotlin,49,8,16.33,0,0.0
spotify__fmt-maven-plugin,spotify__fmt-maven-plugin,61,6,9.84,0,0.0
spotify__fmt-maven-plugin,additionalfolders,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,check_formatted,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,check_notformatted,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,check_notformatted_ignored,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,check_skipsourcedirectory,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,check_skiptestsourcedirectory,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,failed_formatting,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,failonerrorfalse_formatted,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,failonerrorfalse_notformatted,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,failonerrormissingsources,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,failonerrortrue_notformatted,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,failonerrorwithsources,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,failonunknownstyle,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,fork_always,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,fork_never_afterjdk16,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,fork_never_beforejdk16,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,importclean,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,importunsorted,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,importunused,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,notestsource,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,onlyavajsources,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,simple,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,simple_aosp,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,simple_google,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,skipsourcedirectory,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,skiptestsourcedirectory,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,switchwitharrows,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,unsupported_fork_mode,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,validateonly_formatted,3,0,0.0,0,0.0
spotify__fmt-maven-plugin,validateonly_notformatted,3,0,0.0,0,0.0
spring-cloud__spring-cloud-bus,spring-cloud-bus,122,1,0.82,11,9.02
spring-cloud__spring-cloud-circuitbreaker,spring-cloud-circuitbreaker-resilience4j,139,1,0.72,5,3.6
spring-cloud__spring-cloud-circuitbreaker,spring-cloud-circuitbreaker-spring-retry,69,0,0.0,3,4.35
spring-cloud__spring-cloud-config,spring-cloud-config-client,98,1,1.02,3,3.06
spring-cloud__spring-cloud-config,spring-cloud-config-monitor,101,0,0.0,12,11.88
spring-cloud__spring-cloud-config,spring-cloud-config-sample,131,1,0.76,7,5.34
spring-cloud__spring-cloud-config,spring-cloud-config-server,310,36,11.61,30,9.68
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,134,12,8.96,18,13.43
spring-cloud__spring-cloud-consul,spring-cloud-consul-config,104,0,0.0,10,9.62
spring-cloud__spring-cloud-consul,spring-cloud-consul-core,102,0,0.0,7,6.86
spring-cloud__spring-cloud-consul,spring-cloud-consul-discovery,235,6,2.55,21,8.94
spring-cloud__spring-cloud-consul,spring-cloud-consul-bootstrap-tests,90,0,0.0,7,7.78
spring-cloud__spring-cloud-consul,spring-cloud-consul-configdata-retry-tests,105,0,0.0,6,5.71
spring-cloud__spring-cloud-consul,spring-cloud-consul-configdata-tests,104,0,0.0,6,5.77
spring-cloud__spring-cloud-contract,docs,144,3,2.08,29,20.14
spring-cloud__spring-cloud-contract,spring-cloud-contract-spec-java,59,0,0.0,7,11.86
spring-cloud__spring-cloud-contract,spring-cloud-contract-stub-runner,396,13,3.28,34,8.59
spring-cloud__spring-cloud-contract,spring-cloud-contract-stub-runner-boot,156,1,0.64,19,12.18
spring-cloud__spring-cloud-contract,spring-cloud-contract-converters,125,1,0.8,17,13.6
spring-cloud__spring-cloud-contract,spring-cloud-contract-gradle-plugin,21,1,4.76,2,9.52
spring-cloud__spring-cloud-contract,spring-cloud-contract-maven-plugin,161,9,5.59,14,8.7
spring-cloud__spring-cloud-contract,spring-cloud-contract-verifier,286,4,1.4,31,10.84
spring-cloud__spring-cloud-contract,spring-cloud-contract-wiremock,154,1,0.65,23,14.94
spring-cloud__spring-cloud-contract,samples-messaging-amqp,99,0,0.0,13,13.13
spring-cloud__spring-cloud-contract,samples-messaging-camel,129,0,0.0,18,13.95
spring-cloud__spring-cloud-contract,samples-messaging-integration,97,0,0.0,16,16.49
spring-cloud__spring-cloud-contract,samples-messaging-jms,122,1,0.82,32,26.23
spring-cloud__spring-cloud-contract,spring-cloud-contract-stub-runner-amqp,125,2,1.6,19,15.2
spring-cloud__spring-cloud-contract,spring-cloud-contract-stub-runner-context-path,147,1,0.68,18,12.24
spring-cloud__spring-cloud-gateway,grpc,158,2,1.27,8,5.06
spring-cloud__spring-cloud-gateway,http2,129,1,0.78,4,3.1
spring-cloud__spring-cloud-gateway,httpclient,113,0,0.0,5,4.42
spring-cloud__spring-cloud-gateway,mvc-failure-analyzer,111,0,0.0,4,3.6
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-mvc,79,0,0.0,5,6.33
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-proxyexchange-webflux,55,0,0.0,1,1.82
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-proxyexchange-webmvc,37,0,0.0,0,0.0
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-sample,136,1,0.74,4,2.94
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-server,280,3,1.07,29,10.36
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-server-mvc,149,0,0.0,14,9.4
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-server-webflux,32,0,0.0,2,6.25
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-server-webmvc,44,0,0.0,1,2.27
spring-cloud__spring-cloud-gateway,spring-cloud-gateway-webflux,94,0,0.0,4,4.26
spring-cloud__spring-cloud-gateway,spring-cloud-starter-gateway,70,0,0.0,2,2.86
spring-cloud__spring-cloud-gateway,spring-cloud-starter-gateway-mvc,50,0,0.0,1,2.0
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-client-autoconfig,177,3,1.69,13,7.34
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-client-config,183,4,2.19,19,10.38
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-client-discovery,184,4,2.17,11,5.98
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-client-loadbalancer,194,4,2.06,10,5.15
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-commons,184,4,2.17,20,10.87
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-configserver,207,4,1.93,19,9.18
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-configuration-watcher,231,4,1.73,22,9.52
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-discoveryserver,181,3,1.66,10,5.52
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-discovery,183,4,2.19,10,5.46
spring-cloud__spring-cloud-kubernetes,kubernetes-leader-election-example,138,0,0.0,17,12.32
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-autoconfig,187,4,2.14,19,10.16
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-config,212,6,2.83,18,8.49
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-discovery,209,6,2.87,15,7.18
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-istio,179,3,1.68,19,10.61
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-leader,188,3,1.6,22,11.7
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-loadbalancer,192,5,2.6,16,8.33
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-client-catalog-watcher,178,3,1.69,11,6.18
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-client-discovery,179,4,2.23,11,6.15
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-client-istio,180,3,1.67,10,5.56
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-fabric8-client-reload,182,4,2.2,16,8.79
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-k8s-client-catalog-watcher,178,3,1.69,11,6.18
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-k8s-client-discovery,178,3,1.69,11,6.18
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-k8s-client-discovery-server,184,3,1.63,11,5.98
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-k8s-client-reload,180,4,2.22,11,6.11
spring-cloud__spring-cloud-kubernetes,spring-cloud-kubernetes-test-support,164,3,1.83,17,10.37
spring-cloud__spring-cloud-netflix,spring-cloud-netflix-eureka-client,256,8,3.12,25,9.77
spring-cloud__spring-cloud-netflix,spring-cloud-netflix-eureka-server,136,4,2.94,8,5.88
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-kafka,149,3,2.01,29,19.46
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-kafka-core,141,3,2.13,29,20.57
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-kafka-reactive,161,3,1.86,30,18.63
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-kafka-streams,147,3,2.04,30,20.41
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-pulsar,114,1,0.88,16,14.04
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-rabbit,186,1,0.54,24,12.9
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-rabbit-core,115,0,0.0,16,13.91
spring-cloud__spring-cloud-stream,spring-cloud-stream-binder-rabbit-test-support,60,0,0.0,9,15.0
spring-cloud__spring-cloud-stream,spring-cloud-stream,103,0,0.0,12,11.65
spring-cloud__spring-cloud-stream,spring-cloud-stream-test-binder,75,0,0.0,12,16.0
spring-cloud__spring-cloud-stream,spring-cloud-stream-test-support,79,0,0.0,12,15.19
spring-cloud__spring-cloud-stream,spring-cloud-stream-schema-registry-client,115,1,0.87,21,18.26
spring-cloud__spring-cloud-stream,spring-cloud-stream-schema-registry-core,98,1,1.02,16,16.33
spring-cloud__spring-cloud-stream,spring-cloud-stream-schema-registry-server,102,1,0.98,16,15.69
spring-cloud__spring-cloud-task,spring-cloud-starter-single-step-batch-job,164,4,2.44,29,17.68
spring-cloud__spring-cloud-task,spring-cloud-task-batch,99,4,4.04,22,22.22
spring-cloud__spring-cloud-task,spring-cloud-task-core,168,4,2.38,26,15.48
spring-cloud__spring-cloud-task,batch-events,130,0,0.0,20,15.38
spring-cloud__spring-cloud-task,batch-job,92,0,0.0,15,16.3
spring-cloud__spring-cloud-task,jpa-sample,111,1,0.9,11,9.91
spring-cloud__spring-cloud-task,multiple-datasources,94,1,1.06,6,6.38
spring-cloud__spring-cloud-task,partitioned-batch-job,120,14,11.67,21,17.5
spring-cloud__spring-cloud-task,single-step-batch-job,111,1,0.9,10,9.01
spring-cloud__spring-cloud-task,task-events,126,0,0.0,14,11.11
spring-cloud__spring-cloud-task,task-observations,82,0,0.0,6,7.32
spring-cloud__spring-cloud-task,taskprocessor,128,0,0.0,13,10.16
spring-cloud__spring-cloud-task,tasksink,155,5,3.23,17,10.97
spring-cloud__spring-cloud-task,timestamp,76,0,0.0,6,7.89
spring-cloud__spring-cloud-task,spring-cloud-task-stream,154,4,2.6,23,14.94
spring-cloud__spring-cloud-vault,spring-cloud-vault-config,194,4,2.06,10,5.15
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-aws,102,0,0.0,6,5.88
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-consul,96,1,1.04,7,7.29
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-databases,118,1,0.85,13,11.02
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-rabbitmq,81,0,0.0,9,11.11
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-config,110,0,0.0,10,9.09
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-core,108,0,0.0,10,9.26
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-discovery,272,11,4.04,31,11.4
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-sample,154,1,0.65,8,5.19
spring-guides__gs-batch-processing,complete,64,0,0.0,3,4.69
spring-guides__gs-batch-processing,initial,64,0,0.0,3,4.69
spring-io__initializr,initializr-actuator,91,0,0.0,6,6.59
spring-io__initializr,initializr-docs,157,7,4.46,16,10.19
spring-io__initializr,initializr-generator,28,0,0.0,3,10.71
spring-io__initializr,initializr-generator-spring,37,0,0.0,3,8.11
spring-io__initializr,initializr-generator-test,35,0,0.0,3,8.57
spring-io__initializr,initializr-metadata,34,0,0.0,3,8.82
spring-io__initializr,initializr-service-sample,56,0,0.0,4,7.14
spring-io__initializr,initializr-version-resolver,52,5,9.62,5,9.62
spring-io__initializr,initializr-web,115,4,3.48,10,8.7
spring-io__start.spring.io,start-site,186,6,3.23,19,10.22
spring-io__start.spring.io,test-support,50,0,0.0,4,8.0
spring-petclinic__spring-framework-petclinic,spring-petclinic__spring-framework-petclinic,79,7,8.86,0,0.0
spring-petclinic__spring-petclinic-microservices,spring-petclinic-admin-server,120,2,1.67,20,16.67
spring-petclinic__spring-petclinic-microservices,spring-petclinic-api-gateway,215,3,1.4,32,14.88
spring-petclinic__spring-petclinic-microservices,spring-petclinic-config-server,94,0,0.0,15,15.96
spring-petclinic__spring-petclinic-microservices,spring-petclinic-customers-service,197,1,0.51,28,14.21
spring-petclinic__spring-petclinic-microservices,spring-petclinic-discovery-server,151,4,2.65,18,11.92
spring-petclinic__spring-petclinic-microservices,spring-petclinic-genai-service,257,6,2.33,41,15.95
spring-petclinic__spring-petclinic-microservices,spring-petclinic-vets-service,199,2,1.01,26,13.07
spring-petclinic__spring-petclinic-microservices,spring-petclinic-visits-service,197,1,0.51,28,14.21
spring-petclinic__spring-petclinic-rest,spring-petclinic__spring-petclinic-rest,130,0,0.0,8,6.15
spring-projects__spring-ai-examples,chain-workflow,65,0,0.0,4,6.15
spring-projects__spring-ai-examples,evaluator-optimizer,100,0,0.0,3,3.0
spring-projects__spring-ai-examples,orchestrator-workers,65,0,0.0,4,6.15
spring-projects__spring-ai-examples,parallelization-workflow,65,0,0.0,4,6.15
spring-projects__spring-ai-examples,routing-workflow,65,0,0.0,4,6.15
spring-projects__spring-ai-examples,reflection,104,0,0.0,8,7.69
spring-projects__spring-ai-examples,openai-streaming-response,122,0,0.0,8,6.56
spring-projects__spring-ai-examples,spring-ai-java-function-callback,100,0,0.0,10,10.0
spring-projects__spring-ai-examples,brave,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,starter-default-client,69,0,0.0,17,24.64
spring-projects__spring-ai-examples,starter-webflux-client,70,0,0.0,16,22.86
spring-projects__spring-ai-examples,client,66,0,0.0,13,19.7
spring-projects__spring-ai-examples,server,77,0,0.0,11,14.29
spring-projects__spring-ai-examples,filesystem,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,mcp-annotations-server,63,0,0.0,14,22.22
spring-projects__spring-ai-examples,mcp-sampling-client,74,0,0.0,17,22.97
spring-projects__spring-ai-examples,mcp-weather-webmvc-server,61,0,0.0,11,18.03
spring-projects__spring-ai-examples,chatbot,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,simple,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,manual-webflux-server,104,0,0.0,12,11.54
spring-projects__spring-ai-examples,starter-stdio-server,51,0,0.0,9,17.65
spring-projects__spring-ai-examples,starter-webflux-server,77,0,0.0,11,14.29
spring-projects__spring-ai-examples,starter-webmvc-oauth2-server,102,1,0.98,11,10.78
spring-projects__spring-ai-examples,starter-webmvc-server,61,0,0.0,11,18.03
spring-projects__spring-ai-examples,brave-chatbot,69,0,0.0,17,24.64
spring-projects__spring-ai-examples,brave-starter,69,0,0.0,17,24.64
spring-projects__spring-ai-examples,helloworld,104,0,0.0,8,7.69
spring-projects__spring-ai-examples,prompt-engineering-patterns,74,0,0.0,12,16.22
spring-projects__spring-batch-extensions,spring-batch-bigquery,125,0,0.0,20,16.0
spring-projects__spring-batch-extensions,spring-batch-elasticsearch,45,4,8.89,0,0.0
spring-projects__spring-batch-extensions,spring-batch-excel,46,1,2.17,13,28.26
spring-projects__spring-batch-extensions,spring-batch-geode,95,10,10.53,0,0.0
spring-projects__spring-batch-extensions,spring-batch-neo4j,51,1,1.96,13,25.49
spring-projects__spring-batch-extensions,spring-batch-notion,124,1,0.81,25,20.16
spring-projects__spring-batch,spring-batch-core,154,19,12.34,0,0.0
spring-projects__spring-batch,spring-batch-infrastructure,238,40,16.81,0,0.0
spring-projects__spring-batch,spring-batch-integration,91,15,16.48,0,0.0
spring-projects__spring-batch,spring-batch-samples,150,20,13.33,0,0.0
spring-projects__spring-batch,spring-batch-test,52,6,11.54,0,0.0
spring-projects__spring-data-cassandra,spring-data-cassandra,209,32,15.31,4,1.91
spring-projects__spring-data-commons,spring-projects__spring-data-commons,115,7,6.09,2,1.74
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,99,7,7.07,2,2.02
spring-projects__spring-data-elasticsearch,spring-projects__spring-data-elasticsearch,161,7,4.35,5,3.11
spring-projects__spring-data-jpa,spring-data-envers,62,2,3.23,0,0.0
spring-projects__spring-data-jpa,spring-data-jpa,125,6,4.8,1,0.8
spring-projects__spring-data-mongodb,spring-data-mongodb,184,18,9.78,4,2.17
spring-projects__spring-data-neo4j,spring-projects__spring-data-neo4j,108,3,2.78,7,6.48
spring-projects__spring-data-redis,spring-projects__spring-data-redis,160,9,5.62,5,3.12
spring-projects__spring-data-relational,spring-data-jdbc,90,4,4.44,2,2.22
spring-projects__spring-data-relational,spring-data-r2dbc,125,9,7.2,10,8.0
spring-projects__spring-data-relational,spring-data-relational,57,4,7.02,3,5.26
spring-projects__spring-data-rest,spring-data-rest-core,60,2,3.33,3,5.0
spring-projects__spring-data-rest,spring-data-rest-hal-explorer,55,1,1.82,0,0.0
spring-projects__spring-data-rest,spring-data-rest-tests-jpa,66,5,7.58,0,0.0
spring-projects__spring-data-rest,spring-data-rest-tests-mongodb,49,1,2.04,0,0.0
spring-projects__spring-data-rest,spring-data-rest-tests-security,48,1,2.08,6,12.5
spring-projects__spring-data-rest,spring-data-rest-tests-shop,49,2,4.08,2,4.08
spring-projects__spring-data-rest,spring-data-rest-webmvc,77,4,5.19,0,0.0
spring-projects__spring-grpc,grpc-client,127,5,3.94,14,11.02
spring-projects__spring-grpc,grpc-oauth2,147,7,4.76,17,11.56
spring-projects__spring-grpc,grpc-reactive,113,3,2.65,10,8.85
spring-projects__spring-grpc,grpc-secure,109,3,2.75,10,9.17
spring-projects__spring-grpc,grpc-server,107,3,2.8,10,9.35
spring-projects__spring-grpc,grpc-server-netty-shaded,84,3,3.57,9,10.71
spring-projects__spring-grpc,grpc-tomcat,130,3,2.31,11,8.46
spring-projects__spring-grpc,grpc-tomcat-secure,120,3,2.5,12,10.0
spring-projects__spring-grpc,grpc-webflux,115,3,2.61,11,9.57
spring-projects__spring-grpc,spring-grpc-core,105,7,6.67,4,3.81
spring-projects__spring-grpc,spring-grpc-docs,63,2,3.17,4,6.35
spring-projects__spring-grpc,spring-grpc-spring-boot-autoconfigure,123,4,3.25,10,8.13
spring-projects__spring-grpc,spring-grpc-test,88,5,5.68,4,4.55
spring-projects__spring-hateoas,spring-projects__spring-hateoas,104,8,7.69,3,2.88
spring-projects__spring-modulith,spring-modulith-actuator,62,0,0.0,6,9.68
spring-projects__spring-modulith,spring-modulith-api,14,0,0.0,0,0.0
spring-projects__spring-modulith,spring-modulith-apt,45,0,0.0,6,13.33
spring-projects__spring-modulith,spring-modulith-core,65,0,0.0,4,6.15
spring-projects__spring-modulith,spring-modulith-docs,65,0,0.0,8,12.31
spring-projects__spring-modulith,spring-modulith-events-amqp,94,0,0.0,14,14.89
spring-projects__spring-modulith,spring-modulith-events-api,29,0,0.0,2,6.9
spring-projects__spring-modulith,spring-modulith-events-core,38,0,0.0,2,5.26
spring-projects__spring-modulith,spring-modulith-events-jackson,35,0,0.0,5,14.29
spring-projects__spring-modulith,spring-modulith-events-jdbc,89,0,0.0,9,10.11
spring-projects__spring-modulith,spring-modulith-events-jms,114,0,0.0,23,20.18
spring-projects__spring-modulith,spring-modulith-events-jpa,79,0,0.0,9,11.39
spring-projects__spring-modulith,spring-modulith-events-kafka,67,0,0.0,9,13.43
spring-projects__spring-modulith,spring-modulith-events-messaging,82,0,0.0,9,10.98
spring-projects__spring-modulith,spring-modulith-events-mongodb,80,0,0.0,13,16.25
spring-projects__spring-modulith,spring-modulith-events-neo4j,89,1,1.12,11,12.36
spring-projects__spring-modulith,spring-modulith-example-epr-jdbc,101,0,0.0,11,10.89
spring-projects__spring-modulith,spring-modulith-example-epr-mongodb,101,0,0.0,10,9.9
spring-projects__spring-modulith,spring-modulith-example-epr-neo4j,114,1,0.88,13,11.4
spring-projects__spring-modulith,spring-modulith-example-full,128,0,0.0,12,9.38
spring-projects__spring-modulith,spring-modulith-example-kafka,117,0,0.0,11,9.4
spring-projects__spring-modulith,spring-modulith-integration-test,102,0,0.0,8,7.84
spring-projects__spring-modulith,spring-modulith-junit,32,0,0.0,7,21.88
spring-projects__spring-modulith,spring-modulith-moments,54,0,0.0,6,11.11
spring-projects__spring-modulith,spring-modulith-observability,95,0,0.0,13,13.68
spring-projects__spring-modulith,spring-modulith-runtime,68,1,1.47,7,10.29
spring-projects__spring-modulith,spring-modulith-test,57,0,0.0,5,8.77
spring-projects__spring-plugin,core,29,1,3.45,0,0.0
spring-projects__spring-retry,spring-projects__spring-retry,34,0,0.0,0,0.0
spring-projects__spring-vault,spring-vault-core,189,20,10.58,4,2.12
springdoc__springdoc-openapi-demos,demo-book-service,81,0,0.0,7,8.64
springdoc__springdoc-openapi-demos,config-service,92,0,0.0,7,7.61
springdoc__springdoc-openapi-demos,department-service,137,0,0.0,13,9.49
springdoc__springdoc-openapi-demos,discovery-service,149,4,2.68,8,5.37
